"Name","Tm","Season","MP","EFG.O","EFG.D","FT.O","FT.D","TOV.O","TOV.D","REB.O","REB.D","MRG.O","MRG.D","EFG","FT","TOV","REB","NET"
"Tony Allen","BOS",2007,805,0.002,0,0.002,0,-0.004,0.006,-0.004,-0.005,-0.4,0.47,0.002,0.002,0.003,-0.009,0.08
"Tony Allen","BOS",2008,1373,-0.004,0.003,0.002,-0.004,-0.005,0.008,-0.009,-0.003,-1.81,1.16,-0.001,-0.002,0.003,-0.013,-0.49
"Tony Allen","BOS",2009,887,-0.009,0.006,0.003,-0.005,-0.001,0.005,0,-0.004,-1.5,0.94,-0.002,-0.002,0.005,-0.005,-0.41
"Tony Allen","BOS",2010,889,-0.01,0.009,0.005,-0.006,-0.002,0.008,0.002,-0.003,-1.63,1.69,0.001,-0.002,0.006,-0.002,0.26
"Tony Allen","MEM",2011,1494,-0.013,0.014,0.009,-0.004,-0.004,0.013,0.006,-0.003,-1.88,3.08,0.003,0.003,0.01,0.003,1.44
"Tony Allen","MEM",2012,1525,-0.01,0.007,0.009,0.006,-0.006,0.015,0.01,0.001,-1.58,2.89,-0.002,0.013,0.01,0.011,1.51
"Tony Allen","MEM",2013,2109,-0.004,0.007,0.013,-0.001,-0.008,0.017,0.012,-0.002,-0.69,2.98,0.003,0.01,0.011,0.01,2.37
"Tony Allen","MEM",2014,1278,-0.004,0.007,0.011,0.001,-0.004,0.01,0.006,0.001,-0.39,2.66,0.004,0.01,0.006,0.007,2.34
"Tony Allen","MEM",2015,1648,-0.005,0.01,0.018,0.003,0,0.014,0.006,0.004,0.08,4.06,0.006,0.019,0.016,0.011,4.22
"Tony Battie","BOS",2001,845,-0.012,0.002,-0.009,0.002,-0.008,0.001,0.002,0.008,-3.49,0.58,-0.009,-0.006,-0.006,0.011,-2.57
"Tony Battie","BOS",2002,1819,-0.013,0.009,-0.017,0.013,-0.012,-0.004,0.002,0.026,-4.03,2.06,-0.003,-0.003,-0.016,0.03,-1.57
"Tony Battie","BOS",2003,1683,-0.01,0.011,-0.014,0.005,-0.008,-0.007,0.007,0.014,-2.54,1.63,0.003,-0.008,-0.015,0.023,-0.68
"Tony Battie","BOS, CLE",2004,1478,-0.009,0.009,-0.011,0.007,-0.009,-0.008,0.012,0.012,-2.44,1.17,0.001,-0.003,-0.018,0.026,-1.06
"Tony Battie","NJN",2010,134,-0.002,0.002,-0.001,-0.001,0,-0.001,-0.001,0.001,-0.37,0.2,0,-0.002,0,0,-0.14
"Tony Battie","ORL",2005,1894,-0.007,0.007,-0.017,0.008,-0.012,-0.006,0.017,0.003,-2.86,0.76,0.001,-0.009,-0.018,0.02,-1.89
"Tony Battie","ORL",2006,2215,0.002,0.007,-0.02,0.019,-0.009,-0.007,-0.003,0.012,-2.36,2.04,0.009,0.001,-0.017,0.011,-0.11
"Tony Battie","ORL",2007,1575,-0.005,-0.003,-0.015,0.009,-0.005,-0.005,0.007,0.004,-2.31,-0.51,-0.009,-0.005,-0.011,0.011,-2.72
"Tony Battie","ORL",2009,1202,-0.013,0.012,-0.009,-0.001,0.003,-0.005,-0.002,0.007,-2.73,1.48,0.002,-0.009,-0.002,0.005,-0.97
"Tony Battie","PHI",2011,377,-0.006,0.005,-0.006,0.001,0,-0.001,-0.004,0.006,-1.3,0.98,0.001,-0.005,-0.001,0.003,-0.16
"Tony Battie","PHI",2012,295,-0.004,0.005,-0.005,0,0,-0.001,-0.002,0.004,-0.91,0.76,0.001,-0.005,-0.001,0.003,-0.04
"Tony Bobbitt","LAL",2005,12,0,0,0.001,0,0.001,-0.001,-0.001,-0.001,0.16,-0.1,0,0.001,0,-0.002,0.03
"Tony Delk","ATL",2005,1340,-0.005,-0.007,0.005,-0.014,0.01,0.005,-0.01,-0.002,0.18,-1.36,-0.013,-0.009,0.014,-0.012,-1.36
"Tony Delk","ATL, DET",2006,385,-0.001,-0.002,0.003,-0.007,0.003,0,-0.002,0.001,0.38,-0.44,-0.003,-0.005,0.003,-0.001,-0.15
"Tony Delk","BOS",2003,1873,-0.005,-0.002,0,-0.004,0.011,0.007,-0.012,-0.015,-0.58,-0.08,-0.008,-0.004,0.018,-0.028,-0.75
"Tony Delk","BOS, PHO",2002,1447,-0.002,0.001,-0.004,-0.007,0.007,0.004,-0.013,-0.01,-0.58,0.23,-0.001,-0.011,0.011,-0.024,-0.38
"Tony Delk","DAL",2004,509,-0.002,-0.001,0.002,-0.003,0.004,0.001,-0.006,-0.002,0.01,-0.07,-0.003,-0.001,0.005,-0.008,-0.1
"Tony Delk","PHO",2001,2288,0.003,0.005,-0.004,-0.012,0.011,0.007,-0.013,-0.015,0.53,1.18,0.008,-0.016,0.018,-0.03,1.56
"Tony Massenburg","MEM",2002,1247,-0.012,-0.007,-0.01,0.007,-0.009,-0.004,-0.002,0.001,-3.27,-1.44,-0.019,-0.003,-0.013,-0.001,-4.52
"Tony Massenburg","SAC",2004,789,-0.009,-0.002,-0.008,-0.004,-0.005,-0.005,-0.007,-0.003,-2.75,-1.51,-0.01,-0.011,-0.01,-0.011,-4.11
"Tony Massenburg","SAS",2005,699,-0.01,-0.004,-0.006,-0.007,-0.004,-0.005,-0.007,-0.002,-2.76,-2.12,-0.013,-0.013,-0.009,-0.009,-4.74
"Tony Massenburg","UTA",2003,792,-0.008,-0.005,-0.007,0.001,-0.008,-0.003,0.001,-0.003,-2.23,-1.46,-0.013,-0.005,-0.011,-0.002,-3.59
"Tony Massenburg","VAN",2001,823,-0.004,-0.006,-0.008,0.004,-0.007,-0.003,-0.001,0.004,-1.81,-1.28,-0.011,-0.004,-0.01,0.004,-3.02
"Tony Mitchell","DET",2014,79,-0.001,-0.001,-0.001,-0.004,-0.001,0,0.002,0.003,-0.46,-0.15,-0.002,-0.005,-0.001,0.005,-0.58
"Tony Parker","SAS",2002,2267,-0.001,0,0.004,-0.005,0.011,0.001,-0.017,-0.014,0.5,-1.13,-0.001,-0.002,0.012,-0.034,-0.89
"Tony Parker","SAS",2003,2774,0.009,0.01,0.006,-0.008,0.013,0.005,-0.015,-0.004,2.05,1.21,0.018,-0.003,0.019,-0.019,2.95
"Tony Parker","SAS",2004,2577,0.006,0,0.016,-0.017,0.018,0.005,-0.009,-0.015,2.83,-0.3,0.004,-0.003,0.023,-0.026,2.07
"Tony Parker","SAS",2005,2735,0.009,-0.006,0.029,-0.018,0.016,0.008,-0.024,-0.019,2.81,-0.49,0,0.008,0.024,-0.045,1.85
"Tony Parker","SAS",2006,2715,0.001,-0.008,0.023,-0.02,0.009,0.003,-0.015,-0.031,1.28,-2.04,-0.009,0.001,0.013,-0.051,-1.15
"Tony Parker","SAS",2007,2499,-0.002,-0.006,0.017,-0.001,0.006,0.003,-0.029,-0.029,-0.48,-1.03,-0.008,0.014,0.009,-0.062,-1.66
"Tony Parker","SAS",2008,2312,0.005,-0.006,0.014,0.001,0.002,-0.002,-0.02,-0.007,0.41,-0.84,-0.003,0.013,-0.001,-0.028,-0.67
"Tony Parker","SAS",2009,2456,-0.003,-0.002,0.01,-0.001,0.008,0,-0.023,-0.007,-0.01,-0.27,-0.006,0.007,0.008,-0.031,-0.45
"Tony Parker","SAS",2010,1728,-0.001,0,0.008,0.001,0.008,-0.003,-0.019,0.001,0.31,-0.04,-0.002,0.008,0.005,-0.018,0.1
"Tony Parker","SAS",2011,2528,0,0.006,0.01,0.003,0.01,-0.005,-0.025,-0.007,0.84,0.84,0.006,0.011,0.005,-0.033,1.48
"Tony Parker","SAS",2012,1923,0.001,0.005,0.01,0.008,0.009,-0.002,-0.022,0.009,0.26,1.69,0.006,0.016,0.007,-0.012,1.87
"Tony Parker","SAS",2013,2174,0.008,0.001,0.009,0.001,0.009,0,-0.015,0.001,1.11,0.48,0.008,0.008,0.009,-0.015,1.34
"Tony Parker","SAS",2014,1997,0.006,-0.005,0.001,-0.004,0.007,0.001,-0.011,-0.002,0.46,-0.93,0,-0.003,0.007,-0.014,-0.71
"Tony Parker","SAS",2015,1691,0.006,-0.007,-0.011,0.006,0.004,0.001,-0.01,-0.008,-0.3,-0.97,-0.003,-0.004,0.005,-0.02,-1.41
"Tony Smith","ATL",2001,78,-0.001,0,-0.001,-0.002,0,0.002,0,-0.001,-0.22,0.09,-0.001,-0.003,0.002,0,-0.1
"Tony Snell","CHI",2014,1231,-0.004,-0.001,-0.009,0.002,0,-0.001,0.003,-0.006,-1.21,-0.61,-0.005,-0.006,-0.001,-0.004,-1.81
"Tony Snell","CHI",2015,1258,-0.003,0.003,-0.008,-0.001,0.003,-0.002,-0.002,-0.005,-1.07,0.07,0.001,-0.008,0,-0.007,-0.98
"Tony Wroten","MEM",2013,272,-0.004,0.002,0,-0.002,-0.001,0,0.001,-0.005,-0.81,0.07,-0.001,-0.002,-0.001,-0.005,-0.67
"Tony Wroten","PHI",2014,1765,-0.022,0.006,0.002,-0.011,-0.002,0.001,0.006,-0.032,-3.59,-0.81,-0.014,-0.009,-0.001,-0.031,-4.19
"Tony Wroten","PHI",2015,895,-0.01,0.004,0.001,-0.005,-0.002,0.001,0.003,-0.019,-1.58,-0.2,-0.005,-0.004,-0.001,-0.019,-1.69
"Tornike Shengelia","BRK",2013,93,0.003,0,0,0,-0.001,0.001,0.002,0.004,0.24,0.41,0.002,0,0,0.007,0.64
"Tornike Shengelia","BRK, CHI",2014,154,0.004,0,0,-0.001,-0.002,0.002,0.004,0.007,0.4,0.58,0.004,-0.001,0,0.012,0.96
"Torraye Braggs","HOU",2005,24,0,0,0,0,0,0,0,0,-0.05,0.01,0,-0.001,0,0,-0.03
"Torraye Braggs","HOU, WAS",2004,154,-0.002,0.002,-0.003,-0.002,-0.001,0,0.003,-0.001,-0.38,0.1,0,-0.005,-0.001,0.002,-0.24
"Toure' Murry","NYK",2014,373,0.003,-0.002,0.001,-0.006,-0.002,0.003,0.004,0.001,0.35,0.32,0.001,-0.004,0.001,0.005,0.62
"Toure' Murry","UTA, WAS",2015,18,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0.04
"Tracy McGrady","ATL",2012,837,-0.004,0.006,-0.001,0,0.002,0.002,-0.005,-0.003,-0.54,1.14,0.003,-0.002,0.004,-0.008,0.65
"Tracy McGrady","DET",2011,1686,0.003,0.003,-0.007,0.004,0.002,0.004,-0.01,-0.005,-0.35,0.98,0.005,-0.003,0.006,-0.016,0.59
"Tracy McGrady","HOU",2005,3182,0.004,0.001,0.02,-0.011,0.019,0.005,-0.007,-0.013,3.99,-0.16,0.004,0.006,0.024,-0.022,3.24
"Tracy McGrady","HOU",2006,1745,0.01,-0.001,0.009,-0.011,0.017,-0.003,-0.006,-0.008,4.62,-1.05,0.007,-0.003,0.013,-0.015,2.89
"Tracy McGrady","HOU",2007,2539,0.006,0.009,0.009,-0.011,0.02,-0.005,-0.006,-0.008,3.93,0.18,0.014,-0.004,0.015,-0.015,3.56
"Tracy McGrady","HOU",2008,2440,0.008,0.006,0.006,-0.006,0.015,-0.006,-0.019,-0.017,2.27,-0.25,0.014,-0.001,0.009,-0.039,1.62
"Tracy McGrady","HOU",2009,1181,0,0.001,0.001,0,0.009,-0.002,0.001,-0.012,0.66,-0.54,0.001,0,0.007,-0.013,-0.06
"Tracy McGrady","HOU, NYK",2010,673,0,0.001,-0.001,0,0.002,0,-0.007,-0.004,-0.28,0.05,0.001,-0.001,0.002,-0.011,-0.25
"Tracy McGrady","ORL",2001,3087,0.006,0.013,0,0.004,0.021,0.005,-0.009,0.013,2.3,3.23,0.019,0.003,0.026,0.005,5.3
"Tracy McGrady","ORL",2002,2912,0.013,0.001,0,0,0.018,0.004,-0.002,0,3.93,1.05,0.013,0,0.023,-0.002,4.46
"Tracy McGrady","ORL",2003,2954,0.018,-0.003,0.013,-0.002,0.014,0.001,0,0.001,5.22,0.07,0.012,0.01,0.015,0.001,4.58
"Tracy McGrady","ORL",2004,2675,0.01,-0.005,0.016,-0.006,0.011,0.005,-0.008,-0.013,3.72,-0.33,0.003,0.008,0.016,-0.022,2.82
"Tracy Murray","DEN, TOR",2001,588,0.002,-0.002,-0.002,-0.003,0.002,0.001,-0.003,0.001,-0.11,-0.2,-0.001,-0.006,0.002,-0.002,-0.35
"Tracy Murray","LAL",2003,193,0,-0.001,-0.002,-0.001,-0.001,0,0,0,-0.2,-0.14,-0.001,-0.002,-0.001,0.001,-0.34
"Tracy Murray","POR",2004,35,0,0,0,-0.001,0,0,0,0,-0.1,-0.06,0,-0.001,-0.001,0,-0.16
"Tracy Murray","TOR",2002,473,0.001,-0.003,-0.002,-0.004,0,0.001,-0.001,0.001,-0.25,-0.35,-0.003,-0.006,0.001,0,-0.62
"Trajan Langdon","CLE",2001,1116,-0.007,0.008,0.002,-0.013,0.003,0.003,0.001,-0.001,-0.18,0.61,0.002,-0.011,0.006,0,0.4
"Trajan Langdon","CLE",2002,477,-0.003,0.003,0,-0.005,0.001,0.001,-0.002,-0.001,-0.28,0.25,0,-0.004,0.002,-0.003,-0.02
"Travis Best","CHI, IND",2002,1747,-0.007,0.006,0.001,-0.008,0.01,0.005,-0.016,-0.013,-0.67,0.48,0,-0.008,0.015,-0.03,-0.22
"Travis Best","DAL",2004,762,-0.004,0.001,-0.002,-0.003,0.004,0.001,-0.006,0,-0.52,0.07,-0.003,-0.005,0.005,-0.006,-0.45
"Travis Best","IND",2001,2457,-0.002,0.006,0,-0.014,0.012,0.01,-0.018,-0.013,0.28,0.8,0.004,-0.014,0.023,-0.033,0.93
"Travis Best","MIA",2003,1807,-0.001,0.004,-0.005,-0.004,0.011,0.006,-0.013,-0.011,-0.22,0.3,0.003,-0.009,0.017,-0.026,-0.02
"Travis Best","NJN",2005,1461,-0.01,0.003,0,-0.006,0.01,0.004,-0.008,-0.003,-0.79,-0.05,-0.006,-0.007,0.014,-0.011,-0.86
"Travis Diener","IND",2008,1356,-0.005,-0.001,0.001,-0.001,0.009,0.007,-0.013,-0.024,-0.2,-0.55,-0.007,-0.001,0.017,-0.041,-0.86
"Travis Diener","IND",2009,719,-0.002,-0.002,0,-0.001,0.006,0.002,-0.01,-0.012,-0.02,-0.65,-0.004,-0.002,0.008,-0.025,-0.75
"Travis Diener","IND, POR",2010,51,0,0,0,0,0.001,0,-0.001,-0.001,0.01,-0.02,0,0,0,-0.002,-0.02
"Travis Diener","ORL",2006,246,-0.003,0,0.003,-0.002,0.002,0.001,0.001,-0.004,0.02,-0.17,-0.003,0.001,0.003,-0.004,-0.18
"Travis Diener","ORL",2007,288,-0.001,-0.001,0.002,0,0.002,0.002,-0.004,-0.004,0.02,-0.14,-0.002,0.002,0.004,-0.009,-0.15
"Travis Hansen","ATL",2004,507,-0.002,0.004,0.004,-0.007,0.002,0,0,0.002,-0.1,0.32,0.002,-0.003,0.002,0.002,0.21
"Travis Knight","NYK",2001,256,-0.006,0.002,-0.002,-0.001,-0.001,0,0.003,-0.001,-0.95,0.07,-0.003,-0.003,-0.001,0.002,-0.79
"Travis Knight","NYK",2002,429,-0.009,0.003,-0.004,-0.003,-0.001,0.001,0.005,0,-1.47,0.49,-0.004,-0.006,0,0.005,-0.83
"Travis Knight","NYK",2003,287,-0.005,0.002,-0.003,-0.001,0,0,0.002,-0.001,-0.81,0.12,-0.003,-0.004,0,0.001,-0.63
"Travis Leslie","LAC",2012,45,-0.001,0,0.001,-0.001,0,0.001,-0.001,0,-0.2,0.14,-0.001,0,0.001,-0.001,-0.03
"Travis Outlaw","LAC, POR",2010,730,-0.006,0.002,0.002,-0.001,0,-0.002,0.003,-0.001,-0.7,-0.1,-0.003,0,-0.002,0.002,-0.78
"Travis Outlaw","NJN",2011,2358,-0.012,0.008,-0.001,-0.001,-0.003,-0.001,-0.006,-0.011,-2.19,0.14,-0.002,-0.002,-0.004,-0.019,-1.96
"Travis Outlaw","POR",2004,19,0,0,0,0,0,0,0,0,-0.03,-0.04,0,0,0,-0.001,-0.07
"Travis Outlaw","POR",2005,793,-0.009,0.003,0,0.003,0,-0.001,-0.013,-0.014,-1.86,-0.25,-0.005,0.002,-0.001,-0.029,-1.98
"Travis Outlaw","POR",2006,1153,-0.008,0.006,0.004,0.002,0.003,-0.002,-0.011,-0.015,-1.09,0,-0.001,0.006,0.001,-0.028,-1.05
"Travis Outlaw","POR",2007,1532,-0.007,0.01,0.011,-0.002,0.007,-0.002,-0.012,-0.02,-0.54,0.22,0.005,0.008,0.004,-0.034,-0.37
"Travis Outlaw","POR",2008,2186,-0.014,0.007,0.016,-0.008,0.007,-0.004,0.001,-0.02,-0.86,-0.58,-0.005,0.006,0.003,-0.021,-1.53
"Travis Outlaw","POR",2009,2246,-0.016,0.005,0.008,-0.006,0.003,0,0.006,-0.013,-1.85,-0.08,-0.01,0.001,0.003,-0.009,-1.89
"Travis Outlaw","SAC",2012,500,-0.003,0.002,0.002,-0.001,0.001,0,-0.002,-0.007,-0.18,-0.2,-0.001,0.001,0.001,-0.01,-0.41
"Travis Outlaw","SAC",2013,444,-0.004,0.001,0.001,0.002,0.002,-0.001,-0.006,-0.007,-0.31,-0.08,-0.003,0.003,0.001,-0.013,-0.39
"Travis Outlaw","SAC",2014,1065,-0.011,0.005,0.006,0.004,0.003,-0.001,-0.013,-0.013,-1.05,0.41,-0.005,0.008,0.002,-0.027,-0.59
"Travis Wear","NYK",2015,672,0.003,0.008,-0.001,0.005,-0.004,0.006,-0.005,-0.001,-0.24,2.18,0.011,0.004,0.002,-0.006,2.02
"Tremaine Fowlkes","DET",2004,261,0.001,0.001,0.001,0,-0.001,0.002,0,0.002,0.13,0.36,0.002,0.001,0.001,0.002,0.47
"Tremaine Fowlkes","IND",2005,56,-0.001,0,0,0,0,0,-0.001,-0.001,-0.21,0.02,0,0,0,-0.001,-0.17
"Tremaine Fowlkes","LAC",2002,343,0.002,0.001,0,0,-0.001,0.002,0.009,0.005,0.61,0.56,0.003,0,0.001,0.015,1.11
"Tremaine Fowlkes","LAC",2003,573,0.002,0,0,0,-0.002,0.003,0.009,0.005,0.44,0.29,0.001,0,0.001,0.015,0.66
"Trenton Hassell","CHI",2002,2237,-0.023,0.004,-0.012,-0.006,0.004,-0.004,0.002,-0.004,-3.28,-0.42,-0.017,-0.017,0,-0.002,-3.52
"Trenton Hassell","CHI",2003,1999,-0.018,0.003,-0.017,-0.003,-0.001,-0.004,-0.004,-0.001,-3.75,-0.81,-0.013,-0.019,-0.005,-0.006,-4.35
"Trenton Hassell","DAL, NJN",2008,773,-0.004,-0.003,0,0,0.002,-0.003,-0.002,-0.007,-0.54,-0.92,-0.007,0,-0.002,-0.01,-1.51
"Trenton Hassell","MIN",2004,2264,-0.02,0.009,-0.017,-0.004,0.001,-0.003,0.003,0.005,-4.09,0.66,-0.008,-0.019,-0.002,0.008,-3.1
"Trenton Hassell","MIN",2005,2068,-0.001,-0.001,-0.005,-0.002,0.001,-0.003,-0.003,0.005,-0.36,-1.05,-0.003,-0.007,-0.002,0.002,-1.57
"Trenton Hassell","MIN",2006,2514,-0.001,0.002,0,-0.005,0.001,-0.008,-0.007,-0.009,-0.25,-1.38,0,-0.006,-0.007,-0.017,-1.82
"Trenton Hassell","MIN",2007,2223,-0.003,-0.006,0.003,-0.005,0.003,-0.01,-0.009,-0.016,-0.42,-2.78,-0.01,-0.003,-0.009,-0.027,-3.44
"Trenton Hassell","NJN",2009,1094,-0.013,-0.001,-0.008,0,0,0,-0.005,-0.005,-2.78,-0.08,-0.014,-0.007,0,-0.011,-2.64
"Trenton Hassell","NJN",2010,1106,-0.01,0.002,-0.008,-0.002,-0.004,-0.001,0.001,-0.009,-2.29,-0.11,-0.008,-0.01,-0.004,-0.009,-2.24
"Trevor Ariza","HOU",2010,2629,-0.008,-0.001,0.001,-0.01,-0.005,0.014,-0.005,0.001,-1.72,1.24,-0.009,-0.009,0.01,-0.004,-0.39
"Trevor Ariza","HOU",2015,2572,0.005,0.007,-0.009,0.001,-0.006,0.013,-0.014,-0.009,-0.85,2.55,0.012,-0.007,0.009,-0.025,1.77
"Trevor Ariza","LAL",2009,1999,-0.003,0.004,-0.003,-0.007,-0.001,0.01,0.009,-0.011,0,1.58,0.001,-0.01,0.009,-0.003,1.51
"Trevor Ariza","LAL, ORL",2008,546,-0.003,0.002,-0.002,-0.003,0,0.004,0.004,-0.003,-0.31,0.66,0,-0.005,0.004,0.001,0.37
"Trevor Ariza","NOH",2011,2600,-0.008,-0.007,0.006,-0.004,-0.006,0.011,-0.01,0.008,-1.74,0.74,-0.016,0.001,0.006,0,-0.92
"Trevor Ariza","NOH",2012,1350,-0.008,-0.003,0.006,0.002,-0.002,0.004,-0.014,-0.003,-1.59,0.16,-0.011,0.007,0.002,-0.018,-1.35
"Trevor Ariza","NYK",2005,1382,-0.003,0.01,0.003,-0.003,0,0.006,0.019,-0.008,0.28,2.15,0.009,-0.001,0.007,0.01,2.4
"Trevor Ariza","NYK, ORL",2006,999,-0.007,0.009,0.001,-0.003,0,0.006,0.016,-0.009,-0.37,1.74,0.003,-0.002,0.007,0.006,1.42
"Trevor Ariza","ORL",2007,1278,-0.012,0.01,0.002,-0.005,-0.002,0.01,0.025,-0.014,-0.45,2.17,0,-0.003,0.009,0.01,1.79
"Trevor Ariza","WAS",2013,1471,-0.009,0.003,0.001,0.002,-0.001,0.008,-0.004,-0.011,-1.8,1.3,-0.005,0.002,0.008,-0.016,-0.35
"Trevor Ariza","WAS",2014,2723,-0.005,0.013,-0.009,0,-0.005,0.013,-0.01,-0.008,-2.17,3.36,0.01,-0.008,0.009,-0.02,1.45
"Trevor Booker","UTA",2015,1313,-0.003,-0.011,-0.008,0.008,-0.002,0,0.032,0.007,0.3,-1.67,-0.016,0.001,-0.002,0.04,-1.58
"Trevor Booker","WAS",2011,1063,0.001,0.004,-0.002,-0.001,-0.002,-0.001,0.027,-0.002,0.79,0.15,0.005,-0.003,-0.003,0.025,0.78
"Trevor Booker","WAS",2012,1261,-0.001,0.002,-0.003,0.003,-0.001,-0.001,0.031,-0.005,0.8,-0.43,0,-0.001,-0.002,0.025,0.16
"Trevor Booker","WAS",2013,887,-0.001,-0.004,-0.004,0.004,-0.001,-0.002,0.015,-0.001,0.11,-1.13,-0.006,0,-0.003,0.014,-1.15
"Trevor Booker","WAS",2014,1553,-0.006,-0.012,-0.006,0.006,-0.003,-0.003,0.034,0,-0.07,-2.78,-0.019,0,-0.006,0.034,-3.09
"Trey Burke","UTA",2014,2262,0.019,-0.012,-0.007,0.004,0.023,-0.007,-0.032,-0.005,3.94,-2.49,0.003,-0.003,0.015,-0.038,0.76
"Trey Burke","UTA",2015,2166,0.003,0.012,-0.013,-0.001,0.015,-0.004,-0.008,-0.011,1.49,1.33,0.015,-0.013,0.011,-0.021,2.58
"Trey Gilder","MEM",2010,5,0,-0.001,0,0,0,0.001,-0.001,0.001,-0.08,0.04,-0.001,0,0,0,-0.04
"Trey Johnson","CLE",2009,14,-0.001,0,0,0,-0.001,0,0,0,-0.12,-0.04,-0.001,0,-0.001,0,-0.15
"Trey Johnson","LAL, TOR",2011,94,-0.003,0,0.001,0,0.001,0,-0.001,0,-0.27,0.05,-0.002,0.001,0.001,-0.001,-0.19
"Trey Johnson","NOH",2012,61,-0.002,0,0.001,0,0.001,0,0,0,-0.13,-0.01,-0.001,0.001,0.001,-0.001,-0.13
"Trey Thompkins","LAC",2012,119,0.001,-0.001,-0.002,-0.004,0,-0.002,-0.001,0.002,0,-0.58,-0.001,-0.006,-0.003,0.001,-0.61
"Tristan Thompson","CLE",2012,1424,-0.001,-0.005,-0.005,0.009,-0.008,-0.002,0.016,0.013,-0.64,-0.12,-0.007,0.004,-0.011,0.031,-0.8
"Tristan Thompson","CLE",2013,2564,-0.007,-0.013,0,0.013,-0.003,-0.004,0.04,0.028,0.26,-1.08,-0.022,0.013,-0.007,0.071,-1.05
"Tristan Thompson","CLE",2014,2594,-0.008,-0.012,-0.003,0.013,0.002,-0.002,0.038,0.019,0.67,-0.93,-0.022,0.01,0,0.06,-0.52
"Tristan Thompson","CLE",2015,2013,-0.012,-0.007,-0.002,0.013,0.003,-0.01,0.047,0.008,0.14,-1.77,-0.019,0.01,-0.007,0.056,-1.89
"Troy Bell","MEM",2004,34,0.001,0.001,0.001,-0.002,0,0,-0.001,0.003,0.23,0.2,0.003,-0.001,0,0.001,0.41
"Troy Daniels","CHO, HOU, MIN",2015,277,0.002,0.001,0.001,-0.003,0.002,0.001,0,-0.002,0.72,0.17,0.002,-0.002,0.003,-0.002,0.8
"Troy Daniels","HOU",2014,75,0,0,0,-0.001,0.001,0,0,-0.001,0.23,0.03,0.001,-0.001,0.001,0,0.23
"Troy Hudson","GSW",2008,93,0,0,0,0,0,0,-0.001,-0.002,0.01,-0.09,0,0,0,-0.003,-0.09
"Troy Hudson","MIN",2003,2600,0.006,-0.003,0.002,-0.004,0.007,-0.005,-0.022,-0.016,0.52,-2.59,0.001,-0.003,0.002,-0.041,-2.41
"Troy Hudson","MIN",2004,503,0.003,-0.005,0,0,0.002,-0.002,-0.002,-0.003,0.53,-1.28,-0.003,0,0,-0.005,-0.91
"Troy Hudson","MIN",2005,1729,-0.008,-0.005,-0.008,-0.001,0.002,-0.008,-0.01,-0.013,-1.85,-2.65,-0.013,-0.009,-0.007,-0.025,-4.56
"Troy Hudson","MIN",2006,800,-0.004,0.002,-0.001,-0.001,0,-0.001,-0.003,-0.011,-0.75,-0.37,-0.001,-0.002,-0.001,-0.016,-1.12
"Troy Hudson","MIN",2007,554,-0.001,0,0.001,-0.001,-0.001,-0.001,-0.005,-0.01,-0.27,-0.6,-0.001,-0.001,-0.001,-0.017,-0.91
"Troy Hudson","ORL",2001,1008,-0.002,-0.003,0.002,-0.005,0.005,-0.002,-0.005,-0.016,0.12,-1.59,-0.005,-0.003,0.003,-0.023,-1.64
"Troy Hudson","ORL",2002,1854,-0.005,-0.002,0.006,-0.005,0.009,-0.004,-0.01,-0.018,-0.06,-2.02,-0.007,0,0.005,-0.031,-2.32
"Troy Murphy","BOS, NJN",2011,466,-0.002,0.002,-0.002,0.001,-0.002,0,-0.005,0.001,-0.94,0.29,0,-0.001,-0.003,-0.004,-0.57
"Troy Murphy","DAL",2013,256,0.001,0.002,-0.002,0.001,0,-0.001,-0.004,0.001,-0.24,0.38,0.003,-0.001,-0.001,-0.002,0.17
"Troy Murphy","GSW",2002,1448,-0.006,-0.003,-0.002,0,-0.005,-0.007,0.001,0.014,-1.82,-0.63,-0.008,-0.002,-0.012,0.017,-2.39
"Troy Murphy","GSW",2003,2510,-0.01,-0.006,-0.003,0.001,-0.004,-0.006,-0.003,0.022,-2.27,-0.76,-0.016,-0.002,-0.011,0.023,-2.97
"Troy Murphy","GSW",2004,610,-0.003,-0.004,-0.001,0.003,-0.002,-0.003,0.001,0.006,-0.87,-0.59,-0.007,0.002,-0.005,0.007,-1.44
"Troy Murphy","GSW",2005,2375,-0.01,-0.016,0.003,0.013,-0.004,-0.005,0.009,0.014,-1.81,-1.45,-0.028,0.015,-0.01,0.024,-3.29
"Troy Murphy","GSW",2006,2516,-0.008,-0.014,0.003,0.005,-0.002,-0.005,0.009,0.003,-1.44,-1.9,-0.024,0.007,-0.007,0.012,-3.42
"Troy Murphy","GSW, IND",2007,1852,-0.005,-0.013,-0.006,0.003,0.001,-0.006,0.001,0.002,-1.01,-2.19,-0.019,-0.003,-0.006,0.003,-3.34
"Troy Murphy","IND",2008,2106,0.006,-0.016,-0.008,0.006,0,-0.001,0.003,0.002,0.12,-2.03,-0.013,-0.002,-0.001,0.005,-2.18
"Troy Murphy","IND",2009,2482,0.009,-0.015,-0.01,0.008,-0.008,0.002,0.002,0.008,-0.11,-1.3,-0.01,-0.002,-0.006,0.011,-1.61
